id_convocatoria,cui
1035968,2491823
1035979,2495980
1035984,2575796
1036004,2504857
1036008,2586800
1036029,2280767
1036038,2551722
1036039,2544262
1036047,2607736
1036084,2629112
1036092,"2104602,2165139,2308546,2343091,2445163,2457716,2469365,2509786,2574892,2574899"
1036126,2610714
1036171,2515458
1036191,2628192
1036207,2629538
1036208,2335880
1036225,2300607
1036243,2635456
1036272,2396024
1036275,2590622
1036290,2324613
1036322,2633251
1036351,2526782
1036387,2547417
1036419,2517621
1036429,2599088
1036431,2506038
1036435,2083202
1036440,2610961
1036476,2536724
1036485,2631913
1036505,2524269
1036511,"2234945,2445733,2467209,2478557,2484474,2485912,2485914,2485915,2485916,2487730,2489229,2496607,2496978"
1036536,2549816
1036537,2620061
1036550,2513876
1036562,2342934
1036604,2642161
1036668,2358223
1036692,2509307
1036708,2381172
1036722,2517767
1036726,2594072
1036729,2393340
1036730,2535928
1036759,2570057
1036807,2629889
1036860,2539037
1036873,"2561617,2581617"
1036888,2519200
1036901,2547771
1036908,2615545
1036910,2435992
1036931,2477242
1036990,2592750
1037010,2303224
1037050,2332530
1037053,2391037
1037108,2523629
1037122,2633336
1037139,2410510
1037145,2585597
1037168,2186263
1037174,2460938
1037234,2251811
1037240,2588000
1037241,2561118
1037248,2358116
1037261,2358116
1037268,2523863
1037281,2612303
1037284,2504909
1037361,2639094
1037364,2242998
1037372,2651161
1037374,2536756
1037382,2251713
1037384,2605399
1037392,2525725
1037401,2601922
1037410,2629867
1037418,2577803
1037420,2451072
1037423,2474776
1037440,2589681
1037471,2513904
1037473,2593173
1037476,2290497
1037540,2562458
1037546,"2455070,2455169,2455201,2455210,2572542"
1037601,2549188
1037602,2458555
1037620,2293866
1037622,2566984
1037639,2599411
1037673,2464432
1037676,2328188
1037690,2585732
1037697,2567387
1037718,2436681
1037774,2635538
1037791,2645730
1037797,2260022
1037806,2395187
1037816,2612157
1037836,2504909
1037850,2374996
1037858,2492904
1037865,2390038
1037884,2390038
1037885,2531291
1037891,2484532
1037912,2611825
1038020,2590849
1038026,2628425
1038035,2620273
1038037,2078579
1038043,"2234945,2445733,2467209,2478557,2484474,2485912,2485914,2485915,2485916,2487730,2489229,2496607,2496978"
1038056,2577602
1038061,2250293
1038069,2311459
1038071,2353325
1038073,2567387
1038090,2246147
1038106,2338276
1038114,2607319
1038122,"2202488,2252878,2253484,2255626,2261386,2262173,2263738,2308404,2313205,2314090,2314496,2314510,2314875,2314883,2315081,2315092,2476034,2590373,2590588,2590699"
1038152,2304992
1038161,2623085
1038169,2178712
1038177,2311459
1038196,2300568
1038224,2490371
1038230,2594222
1038249,2530637
1038285,2363565
1038314,2255598
1038354,2412950
1038405,2571688
1038437,2377716
1038462,2233862
1038468,2495993
1038477,2506408
1038527,2539184
1038551,2623913
1038573,2539972
1038609,2347145
1038651,2487071
1038661,2627850
1038668,2608097
1038674,2498892
1038689,2633741
1038711,2303849
1038717,2607253
1038727,2631571
1038744,2617921
1038751,2622508
1038761,2616514
1038788,2607480
1038808,2598704
1038812,2586407
1038834,2506801
1038847,2260735
1038871,2477954
1038878,2336294
1038915,2579065
1038921,2076673
1038939,2592414
1038960,2579902
1038989,2428198
1038991,2111279
1038993,2352969
1038996,2596797
1039002,2539239
1039007,2597821
1039008,2596552
1039024,2464800
1039041,2463117
1039063,2611130
1039067,2309756
1039069,2643215
1039076,2553270
1039077,2490371
1039082,2596924
1039102,2514626
1039107,2634431
1039113,2495630
1039118,2184667
1039126,2210920
1039134,2614454
1039137,2460938
1039142,2641877
1039145,2641889
1039160,2600199
1039237,5005865
1039252,2570786
1039266,2634769
1039268,2524278
1039272,2278487
1039277,2186641
1039307,2612830
1039337,2554011
1039342,2113029
1039347,2474159
1039350,2502079
1039352,2570419
1039369,2618993
1039430,2610116
1039450,2643971
1039460,2637403
1039470,2595610
1039475,2613054
1039504,2624673
1039513,2215017
1039535,2443550
1039548,2639965
1039554,"2448937,2448949"
1039558,2496745
1039577,2340966
1039641,2596885
1039645,2475142
1039647,2556431
1039659,2572987
1039679,2615397
1039695,2328099
1039707,2608311
1039710,2630897
1039724,2303986
1039733,2284251
1039735,2535570
1039743,2303986
1039746,2485866
1039758,2504857
1039774,2585569
1039783,2634706
1039827,2314718
1039829,2526556
1039843,2544237
1039850,2595313
1039874,2328619
1039887,2629959
1039889,2603986
1039901,2215017
1039905,2600801
1039909,2594804
1039910,2360166
1039912,2501066
1039914,2613349
1039921,2635894
1039949,2514744
1039994,2517468
1039996,2458694
1040017,2585894
1040046,2567562
1040065,2527982
1040088,2549522
1040116,2644080
1040206,2443371
1040228,2629538
1040243,2499252
1040246,2501627
1040250,2575650
1040252,2541485
1040272,2499252
1040315,2619743
1040327,2496380
1040353,2603082
1040354,2414039
1040369,2635269
1040388,2485997
1040403,2565204
1040410,2513655
1040415,2603121
1040427,2538390
1040432,2421101
1040524,2472850
1040536,2577888
1040555,2623472
1040566,2507978
1040587,2618611
1040591,2186641
1040600,2613838
1040604,2564172
1040605,2234372
1040609,2642164
1040617,2446543
1040648,2234657
1040652,2467279
1040654,2556449
1040664,2467185
1040687,2465260
1040691,2331578
1040700,2593368
1040710,2578397
1040713,2290497
1040726,2643239
1040748,2591299
1040750,2645758
1040753,2635269
1040760,2335880
1040771,2621194
1040800,2628425
1040801,2456671
1040805,2311459
1040825,2542594
1040832,2425503
1040847,"2202488,2252878,2253484,2255626,2261386,2262173,2263738,2308404,2313205,2314090,2314496,2314510,2314875,2314883,2315081,2315092,2476034,2590373,2590588,2590699"
1040865,2621386
1040937,2181780
1040966,2484597
1040998,2453683
1041004,2515845
1041017,2250945
1041022,2081322
1041067,5006064
1041082,2613946
1041109,2403925
1041118,2633537
1041176,2215017
1041183,2250363
1041259,2331598
1041262,2352901
1041268,2553533
1041302,2113029
1041323,2564334
1041331,2354876
1041333,2597141
1041364,2183886
1041387,2249298
1041424,2577493
1041440,2563618
1041441,2553783
1041442,2638953
1041445,2629946
1041469,2113029
1041477,2631082
1041486,2455161
1041498,2250157
1041517,2286853
1041534,"2647666,2649943,2650527,2650759"
1041537,"2651139,2651506"
1041548,2613491
1041550,2651397
1041575,2613019
1041585,2640042
1041606,2043301
1041613,2648162
1041614,2608048
1041637,2594104
1041639,2644081
1041642,2488590
1041657,2022748
1041664,2477014
1041667,2113029
1041698,2519701
1041715,2472302
1041720,2233862
1041749,2619914
1041762,2247461
1041774,2320101
1041804,2607715
1041806,2491823
1041817,2308359
1041828,2195112
1041861,2647417
1041866,2468642
1041872,2463105
1041877,2599366
1041889,2607253
1041907,2555713
1041923,2642422
1041929,2572138
1041937,2607253
1041938,2591742
1041939,2484422
1041947,2542409
1041965,"2450530,2450531"
1042024,2472672
1042058,2568823
1042062,2597482
1042087,2624569
1042110,2644080
1042127,2513033
1042131,2340361
1042152,2597527
1042156,2594616
1042181,2611456
1042185,2194342
1042200,2372478
1042209,2292521
1042215,"2404225,2437854,2444474"
1042227,2633360
1042228,2644236
1042234,2475554
1042235,2511053
1042238,2594772
1042240,2591643
1042247,2056427
1042264,2608952
1042318,2447248
1042336,2604877
1042354,2568952
1042367,2577480
1042369,2532460
1042371,"2512591,5212591"
1042393,2481068
1042395,2281822
1042409,2600940
1042436,2459051
1042443,"2046089,2156206,2160165,2162076,2270682,2284251,2322391,2429185"
1042450,2340361
1042488,2630309
1042511,2562458
1042523,2594915
1042526,2596434
1042530,2509172
1042541,2317106
1042556,2621191
1042569,2304659
1042588,2620273
1042589,2575922
1042592,2567945
1042600,2344695
1042610,2646775
1042628,2326679
1042678,2456369
1042684,2177726
1042694,2495980
1042698,2573987
1042699,2585800
1042714,2251136
1042717,2627875
1042734,2629940
1042745,2567387
1042754,2494916
1042761,2502075
1042768,2475492
1042770,2477242
1042777,2470845
1042778,2562458
1042783,2320118
1042784,2603958
1042840,2586229
1042847,2337917
1042858,2620433
1042879,2194794
1042903,2652028
1042915,2652050
1042916,2651156
1042922,2651992
1042927,2139036
1042934,2652019
1042966,2522802
1042970,2300576
1042990,2606676
1042991,2488274
1043063,2376184
1043099,2592809
1043114,2194576
1043117,2595995
1043128,2431759
1043131,"2579090,2631007,2633813,2635188"
1043145,2620757
1043181,2587414
1043194,2187217
1043197,2331743
1043218,2645266
1043230,2649941
1043234,2504532
1043246,2586647
1043266,2340601
1043316,2443620
1043335,2526950
1043340,2612060
1043361,2629557
1043368,2443168
1043376,2637403
1043425,2328944
1043443,2597482
1043487,2572543
1043513,2611653
1043529,2561803
1043534,2625127
1043545,2215017
1043549,2469522
1043552,2628379
1043568,2311459
1043581,2558063
1043582,2573427
1043586,2056427
1043587,2638936
1043595,2577574
1043628,2475053
1043635,2476188
1043638,2642792
1043641,2282080
1043693,2610730
1043695,2621568
1043754,2343806
1043774,2636335
1043786,2573662
1043792,2561031
1043793,2575366
1043852,"2165139,2445163,2469365"
1043868,2194717
1043874,2615033
1043925,2215627
1043932,2444118
1043934,2636737
1043935,2534974
1043937,2605522
1043945,2624582
1043952,2591028
1043953,2215017
1043964,2527553
1043975,2608895
1043998,2613991
1044032,2574792
1044050,2590699
1044053,2532073
1044072,2234047
1044107,2574792
1044116,2591643
1044123,2592796
1044135,"2400048,2700048"
1044174,2507893
1044214,2475053
1044225,2567654
1044226,2597482
1044243,2517468
1044261,2603958
1044263,2572584
1044269,2472850
1044288,2622842
1044290,2648077
1044299,2454391
1044323,2536391
1044341,2251242
1044356,2612013
1044365,2612116
1044366,2615405
1044372,2624056
1044382,2612320
1044399,2576941
1044405,2616635
1044406,2571874
1044425,2624138
1044437,2260022
1044438,2306372
1044439,2272547
1044467,2639828
1044481,2566614
1044501,2576227
1044506,2611334
1044514,2459583
1044540,2549188
1044604,2539302
1044624,2643302
1044669,2533545
1044682,2412594
1044689,2187911
1044692,2574899
1044706,2066175
1044714,2488118
1044728,2198664
1044730,2300275
1044732,2066175
1044739,2507978
1044752,2564172
1044754,2541291
1044763,2066175
1044767,2596552
1044771,2624469
1044773,2621207
1044784,2519707
1044789,2529707
1044863,2558700
1044877,2625970
1044887,2391082
1044895,2617795
1044921,2641635
1044961,2539302
1044979,2613148
1045010,2617009
1045041,2633510
1045046,2506009
1045047,2564760
1045109,2599411
1045148,2554127
1045157,2327424
1045179,2638594
1045186,2400745
1045212,2510406
1045248,2651849
1045250,2327424
1045260,2309727
1045286,2632292
1045291,2601475
1045292,2525485
1045303,2487071
1045304,2530020
1045309,2598394
1045312,2487990
1045320,2596880
1045370,2633810
1045385,2515706
1045399,2160312
1045480,2500118
1045484,2488048
1045492,2603958
1045546,2645154
1045560,2627278
1045565,2598365
1045571,2476228
1045606,2617795
1045609,2608311
1045611,2624138
1045638,2332530
1045648,2638211
1045657,2325863
1045670,2481795
1045671,2340601
1045672,2547077
1045673,2604931
1045675,2605470
1045692,2549937
1045706,2275261
1045708,2544521
1045727,2620711
1045728,2553488
1045748,2638953
1045775,2592772
1045778,2542565
1045779,2611653
1045842,2586076
1045846,2577657
1045848,2556378
1045884,2613496
1045896,2613466
1045897,2507616
1045916,2647078
1045939,2275669
1045956,2559761
1046022,2560459
1046024,2612852
1046053,2571195
1046099,2194060
1046113,2607357
1046124,2589264
1046142,2491372
1046144,2243422
1046157,2543759
1046164,2576124
1046165,2465889
1046197,2530807
1046217,2396861
1046253,2322060
1046275,2601803
1046293,2344701
1046306,2639260
1046311,2568218
1046319,2568218
1046324,2540116
1046331,2649941
1046345,2267663
1046354,2324613
1046364,2078579
1046407,2519688
1046411,2077997
1046517,2375549
1046548,2600218
1046580,2319596
1046588,2174706
1046590,2327424
1046607,2612497
1046612,2425946
1046649,2555638
1046658,2324613
1046660,2471673
1046667,2607319
1046672,2613879
1046680,2321378
1046703,2334719
1046704,2567387
1046723,2590597
1046726,2614589
1046785,2309383
1046793,2638140
1046796,2133824
1046822,2573169
1046852,2477014
1046861,2490230
1046889,2653557
1046920,2594990
1046939,2610515
1046945,2414544
1046949,2263802
1046962,2530501
1046975,2513655
1046980,2334719
1046981,2187911
1047001,2510513
1047009,2602396
1047040,2466259
1047063,2638007
1047084,2484597
1047095,2530604
1047112,2647242
1047146,2538066
1047174,2570256
1047179,2633858
1047186,2280911
1047218,2573024
1047222,"2632930,2635767"
1047261,2598008
1047263,2471246
1047307,2577574
1047309,2112865
1047318,2620636
1047326,2444005
1047358,2564930
1047370,2596446
1047373,2307065
1047374,2217492
1047378,2466387
1047392,2649188
1047402,2655458
1047416,2622842
1047453,2113029
1047460,2216968
1047468,2624056
1047471,2529250
1047477,2157965
1047486,2594563
1047500,2561869
1047519,2387422
1047520,2623886
1047525,2622082
1047529,2585732
1047558,2603958
1047582,2534637
1047583,2399543
1047585,2309756
1047587,2534894
1047588,2632414
1047594,2489748
1047603,2600932
1047607,2459596
1047624,2625446
1047638,2621029
1047642,2361679
1047666,2568483
1047696,2570786
1047717,2627245
1047754,2594786
1047768,2326679
1047794,2372765
1047831,2602832
1047840,2645052
1047858,2599399
1047887,2623466
1047908,2610053
1047909,2566417
1047940,2316542
1047959,2570101
1047969,2605131
1047970,2621061
1047979,2434483
1047997,2520451
1048047,2597963
1048054,2610870
1048108,2597963
1048130,2064178
1048134,2332458
1048166,2607951
1048172,2377716
1048194,2524075
1048200,2250363
1048201,2336960
1048217,2649702
1048229,2467554
1048239,2264693
1048240,2647071
1048246,2380164
1048250,2633524
1048266,2512114
1048268,2321566
1048301,2493231
1048304,2493231
1048311,2404239
1048314,2493231
1048362,2215017
1048376,2608097
1048396,2521936
1048402,2605131
1048413,2194047
1048473,2615358
1048481,2469953
1048482,2496745
1048522,2353325
1048526,2317287
1048537,2614825
1048575,2649123
1048583,2470873
1048590,2647739
1048597,2624138
1048598,2610730
1048664,2461958
1048689,2615669
1048690,2514045
1048705,2630108
1048716,2430668
1048746,2604877
1048752,2341769
1048759,2624851
1048760,2560984
1048784,2511179
1048841,2650504
1048843,2215017
1048846,2525273
1048876,2610028
1048888,2275110
1048915,2643416
1048928,"2400048,2700048"
1048930,2643419
1048955,2542833
1048974,2596473
1049002,2533544
1049005,2526979
1049007,2521793
1049014,2169280
1049052,2602682
1049140,2471231
1049151,2337801
1049164,2624547
1049175,2596782
1049207,2633687
1049218,2610029
1049264,2596329
1049265,2576124
1049267,2484385
1049272,2491823
1049275,2594412
1049278,2605511
1049319,2604876
1049406,2484700
1049422,2637370
1049425,2487444
1049426,2602735
1049455,2573662
1049480,2247256
1049512,2237076
1049538,2540305
1049560,2570420
1049564,2574030
1049593,2280767
1049595,2436830
1049607,5006064
1049629,2633537
1049646,2543540
1049652,2633897
1049670,2243422
1049672,2516343
1049676,2635873
1049682,2635030
1049683,2636578
1049699,2608807
1049703,2544521
1049708,2632924
1049732,2506801
1049746,2327925
1049750,2620649
1049763,2447489
1049775,2266632
1049797,2534347
1049813,2520451
1049820,2607043
1049823,2336294
1049836,2403364
1049863,"2194047,2216968,2251147,2268485,2306153,2412953"
1049872,2344855
1049897,2593481
1049921,2553153
1049936,2616950
1049940,2637310
1049942,2538420
1049953,2626356
1049956,2639932
1049988,2622897
1049993,2558125
1050001,2250891
1050014,2571195
1050036,2522802
1050077,2545935
1050082,2591358
1050085,2633988
1050103,2560555
1050138,2315085
1050145,2507978
1050148,2569441
1050149,2361679
1050153,2571793
1050154,2609063
1050156,2472299
1050171,2645832
1050172,2609157
1050191,2508657
1050192,2330602
1050220,2548697
1050229,2620779
1050231,2598112
1050261,2633160
1050272,2586229
1050281,2500870
1050286,2564760
1050298,2599541
1050308,2591211
1050331,2600940
1050332,2618321
1050336,2630309
1050339,2628024
1050359,2615508
1050378,2612058
1050432,2650478
1050436,2309383
1050438,2626534
1050442,2177726
1050446,2603958
1050458,2647167
1050484,2553248
1050515,2521184
1050541,2617162
1050564,2650093
1050568,2548697
1050610,2621128
1050640,2530637
1050645,2455257
1050649,2466450
1050660,2337523
1050669,2611653
1050685,2613392
1050689,2319156
1050691,2599505
1050703,2493231
1050725,2547689
1050727,2585352
1050737,2623466
1050754,2628192
1050761,2605442
1050764,2477014
1050816,2622454
1050825,2631512
1050835,2585640
1050864,2328099
1050899,2327925
1050927,2197584
1050936,2602014
1050956,2250157
1050959,2602691
1050979,2492771
1051011,2466283
1051040,2509176
1051061,2538780
1051064,2493231
1051073,2512114
1051098,2354347
1051102,2189266
1051109,2474159
1051116,2646891
1051119,2329289
1051123,2592796
1051136,2458590
1051148,2446911
1051157,2523431
1051164,2500306
1051175,2572987
1051181,2626641
1051183,2520285
1051212,2490791
1051256,2651047
1051286,2596539
1051312,2521184
1051340,2565059
1051342,2488118
1051364,2574167
1051365,2188542
1051383,2620022
1051394,2233862
1051420,2623128
1051429,2498892
1051433,2194709
1051439,2233862
1051445,2614323
1051447,2622447
1051454,2527393
1051481,2533495
1051489,2183094
1051492,2157965
1051501,2612015
1051511,2532734
1051563,2567082
1051588,2338934
1051621,2309153
1051636,2296171
1051637,2604694
1051646,2215017
1051647,2532478
1051674,2456369
1051704,2623735
1051717,2621582
1051727,2545779
1051737,2543420
1051747,2113029
1051759,2550918
1051828,2576785
1051833,2596379
1051837,2636426
1051848,2600790
1051874,2453082
1051885,2251341
1051896,2547533
1051911,2530145
